,filename,class,xmin,ymin,xmax,ymax
0,cam_image1.jpg,queen,63.56877899169922,26.76580047607422,160.5948028564453,152.78811645507812
1,cam_image1.jpg,queen,54.6468391418457,150.5576171875,152.78810119628906,279.9256591796875
2,cam_image1.jpg,ten,155.01858520507812,107.06320190429688,246.46841430664065,231.9702606201172
3,cam_image10.jpg,ten,161.96661376953125,64.56400299072266,272.727294921875,196.47494506835935
4,cam_image10.jpg,queen,28.385896682739254,69.0167007446289,135.25047302246094,205.9369201660156
5,cam_image11.jpg,nine,76.80890655517578,53.43228149414063,224.3042755126953,220.40817260742188
6,cam_image12.jpg,king,95.17625427246094,82.93135833740234,205.3803253173828,216.51205444335935
7,cam_image13.jpg,jack,94.61966705322266,79.0352554321289,206.49351501464844,215.95545959472656
8,cam_image14.jpg,jack,90.72355651855467,92.9499053955078,210.38961791992188,233.7662353515625
9,cam_image15.jpg,ace,88.49722290039062,100.74211883544922,212.0593719482422,254.35992431640625
10,cam_image16.jpg,ace,88.49722290039062,86.2708740234375,212.0593719482422,253.8033447265625
11,cam_image17.jpg,ace,86.27088165283203,69.57328033447266,214.84230041503903,251.02040100097656
12,cam_image18.jpg,ace,90.72356414794922,47.86642074584961,210.3896026611328,203.15399169921875
13,cam_image19.jpg,jack,89.05379486083984,53.98886489868164,212.0593719482422,210.9461975097656
14,cam_image20.jpg,queen,80.70500946044922,66.2337646484375,220.40817260742188,234.87940979003903
15,cam_image21.jpg,queen,84.60111236572266,30.0556583404541,216.51205444335935,192.578857421875
16,cam_image22.jpg,queen,87.38404846191406,52.31910705566406,213.1725311279297,205.9369201660156
17,cam_image23.jpg,queen,86.27088165283203,60.1113166809082,214.84230041503903,216.51205444335935
18,cam_image24.jpg,king,83.48794555664062,62.89424896240234,217.625244140625,228.7569732666016
19,cam_image25.jpg,king,79.59182739257812,52.31910705566406,221.52134704589844,228.20037841796875
20,cam_image26.jpg,king,84.60111999511719,49.53617858886719,216.51206970214844,213.17254638671875
21,cam_image27.jpg,jack,87.38404846191406,80.70500946044922,213.7291259765625,244.89794921875
22,cam_image28.jpg,ten,85.15769958496094,64.0074234008789,215.39889526367188,237.10574340820312
23,cam_image29.jpg,ten,82.93135833740234,49.53617858886719,217.62522888183597,209.27642822265625
24,cam_image3.jpg,king,55.10204315185547,55.10204315185547,136.9202117919922,161.9665985107422
25,cam_image3.jpg,king,149.72169494628906,48.979591369628906,239.888671875,154.1743927001953
26,cam_image3.jpg,king,152.50465393066406,161.9665985107422,248.7940673828125,285.5287475585937
27,cam_image3.jpg,king,51.76252746582031,164.1929473876953,141.37290954589844,287.1985168457031
28,cam_image30.jpg,ten,79.59183502197266,26.15955352783203,220.9647521972656,191.46568298339844
29,cam_image31.jpg,ten,62.89425659179688,50.64934921264648,237.66233825683597,243.2281951904297
30,cam_image32.jpg,nine,88.49722290039062,54.54545593261719,212.615966796875,215.95545959472656
31,cam_image33.jpg,nine,88.49722290039062,62.33766174316406,212.61593627929688,214.84231567382807
32,cam_image34.jpg,nine,86.27086639404297,77.92207336425781,214.84231567382807,238.7755126953125
33,cam_image35.jpg,nine,38.40445709228516,7.235621452331543,139.14657592773438,128.0148468017578
34,cam_image35.jpg,ace,29.49907493591309,140.8163299560547,140.25973510742188,287.7550964355469
